date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,city,zipcode,was_renovated,effective_year,house_age,age_effective,price_per_sqft
2014-05-16,619000.0,3.0,2.5,2720,6439,2.0,0,0,3,2720,0,2005,,Snoqualmie,98065,0,2005,9,9,227.5735294117647
2014-05-16,408200.0,3.0,2.5,1800,5761,2.0,0,0,4,1800,0,1990,,Seattle,98106,0,1990,24,24,226.77777777777777
2014-05-16,451000.0,3.0,1.75,1560,4049,1.5,0,2,3,1000,560,1926,,Seattle,98126,0,1926,88,88,289.1025641025641
2014-05-16,317000.0,3.0,2.0,1760,11410,1.0,0,0,5,1060,700,1977,,Renton,98058,0,1977,37,37,180.11363636363637
2014-05-16,799000.0,4.0,3.25,3120,5000,2.0,0,0,3,2370,750,2005,,Seattle,98115,0,2005,9,9,256.0897435897436
2014-05-16,720000.0,2.0,1.0,2020,7200,1.0,0,3,4,1700,320,1947,,Seattle,98146,0,1947,67,67,356.43564356435644
2014-05-16,490000.0,3.0,2.0,1450,2400,1.5,0,0,3,1450,0,1900,2003.0,Seattle,98107,1,2003,114,11,337.9310344827586
2014-05-16,239900.0,4.0,2.25,1860,7000,1.0,0,0,3,1120,740,1979,,Federal Way,98023,0,1979,35,35,128.9784946236559
2014-05-16,446000.0,4.0,2.25,2270,7800,1.0,0,0,3,1290,980,1977,,Kirkland,98034,0,1977,37,37,196.47577092511014
2014-05-16,275000.0,3.0,2.5,1480,15639,2.0,0,0,3,1480,0,1987,,North Bend,98045,0,1987,27,27,185.8108108108108
2014-05-16,239950.0,5.0,1.0,1460,6032,2.0,0,0,4,1460,0,1941,,Tukwila,98168,0,1941,73,73,164.34931506849315
2014-05-16,248000.0,4.0,3.5,1850,6519,2.0,0,0,3,1130,720,1986,,Federal Way,98023,0,1986,28,28,134.05405405405406
2014-05-16,619500.0,3.0,2.5,2170,5000,2.0,0,0,3,2170,0,2003,,Issaquah,98029,0,2003,11,11,285.48387096774195
2014-05-16,363750.0,3.0,1.75,1726,197326,2.0,0,0,4,1726,0,1982,,Vashon,98070,0,1982,32,32,210.74739281575899
2014-05-16,385000.0,3.0,1.75,1180,10541,1.0,0,0,4,940,240,1981,,Sammamish,98074,0,1981,33,33,326.271186440678
2014-05-16,370000.0,4.0,1.5,1370,9957,1.0,0,0,3,900,470,1972,,Kirkland,98034,0,1972,42,42,270.0729927007299
2014-05-16,425000.0,3.0,2.5,2670,13218,1.0,0,0,4,2670,0,1988,,Kent,98042,0,1988,26,26,159.1760299625468
2014-05-16,342000.0,3.0,1.0,1260,6826,1.0,0,0,3,720,540,1944,,Seattle,98125,0,1944,70,70,271.42857142857144
2014-05-16,345000.0,4.0,1.0,1980,7991,1.5,0,0,3,1980,0,1962,,Renton,98058,0,1962,52,52,174.24242424242425
2014-05-16,724800.0,3.0,2.0,2050,3933,1.0,0,0,3,1180,870,1926,2001.0,Seattle,98112,1,2001,88,13,353.5609756097561
2014-05-16,725000.0,5.0,2.75,2830,5310,2.0,0,0,3,2830,0,2006,,Redmond,98052,0,2006,8,8,256.18374558303884
2014-05-16,605000.0,2.0,1.0,910,3600,1.0,0,0,4,910,0,1909,,Seattle,98119,0,1909,105,105,664.8351648351648
2014-05-16,350000.0,4.0,2.5,2440,4000,2.0,0,0,3,2440,0,2009,,Maple Valley,98038,0,2009,5,5,143.44262295081967
2014-05-16,785000.0,3.0,2.0,2180,5440,1.0,0,0,5,1100,1080,1904,,Seattle,98103,0,1904,110,110,360.091743119266
2014-05-16,250000.0,3.0,2.0,1900,6660,1.0,0,0,5,950,950,1966,,Maple Valley,98038,0,1966,48,48,131.57894736842104
2014-05-16,565000.0,3.0,2.25,1520,1221,3.0,0,0,3,1520,0,2013,,Seattle,98107,0,2013,1,1,371.7105263157895
2014-05-16,875000.0,3.0,2.0,2220,6641,1.0,0,2,4,1220,1000,1947,,Seattle,98199,0,1947,67,67,394.14414414414415
2014-05-16,862500.0,4.0,2.75,3280,24440,2.0,0,0,3,3280,0,1996,,Woodinville,98077,0,1996,18,18,262.9573170731707
2014-05-16,400000.0,3.0,2.5,2740,83199,2.0,0,4,3,2740,0,1973,,Kent,98032,0,1973,41,41,145.98540145985402
2014-05-16,282613.0,2.0,1.0,830,6017,1.0,0,0,4,830,0,1954,,Shoreline,98133,0,1954,60,60,340.49759036144576
2014-05-16,174500.0,2.0,1.0,1010,5200,1.0,0,0,3,1010,0,1955,,Des Moines,98198,0,1955,59,59,172.77227722772278
2014-05-16,306500.0,3.0,2.25,2060,38377,1.0,0,0,4,1560,500,1978,,Federal Way,98003,0,1978,36,36,148.7864077669903
2014-05-16,445000.0,3.0,2.25,1990,7340,2.0,0,0,3,1990,0,1984,,Woodinville,98072,0,1984,30,30,223.6180904522613
2014-05-16,433000.0,4.0,2.5,2280,7568,2.0,0,0,4,2280,0,2001,,Renton,98056,0,2001,13,13,189.91228070175438
2014-05-16,306000.0,3.0,2.5,1870,5874,2.0,0,0,3,1870,0,2005,,Kent,98042,0,2005,9,9,163.63636363636363
2014-05-16,620000.0,3.0,2.25,1720,4000,1.5,0,0,4,1450,270,1921,,Seattle,98105,0,1921,93,93,360.4651162790698
2014-05-16,245000.0,2.0,1.0,870,6150,1.0,0,0,3,870,0,1941,,Seattle,98106,0,1941,73,73,281.60919540229884
2014-05-16,238000.0,3.0,2.0,1020,1204,2.0,0,0,3,720,300,2004,,Seattle,98126,0,2004,10,10,233.33333333333334
2014-05-16,523000.0,3.0,1.5,1260,3135,1.5,0,0,3,1260,0,1931,,Seattle,98116,0,1931,83,83,415.07936507936506
2014-05-16,522500.0,3.0,2.5,2370,7875,2.0,0,0,3,2370,0,2003,,Snoqualmie,98065,0,2003,11,11,220.46413502109704
2014-05-16,180000.0,3.0,1.0,1000,18513,1.0,0,0,3,1000,0,1940,,Seattle,98146,0,1940,74,74,180.0
2014-05-16,375000.0,3.0,1.5,1100,1751,2.0,0,0,3,940,160,2007,,Seattle,98144,0,2007,7,7,340.90909090909093
2014-05-16,249000.0,3.0,2.25,1440,7673,1.0,0,0,3,940,500,1982,,Kent,98031,0,1982,32,32,172.91666666666666
2014-05-16,730100.0,4.0,2.5,3120,14300,2.0,0,0,3,3120,0,2003,,Issaquah,98027,0,2003,11,11,234.00641025641025
2014-05-16,551000.0,2.0,2.0,2260,9604,1.0,0,0,3,2260,0,1990,,Bothell,98011,0,1990,24,24,243.8053097345133
2014-05-16,375000.0,4.0,2.5,2790,7956,2.0,0,0,3,2790,0,2005,,Des Moines,98198,0,2005,9,9,134.40860215053763
2014-05-16,540000.0,1.0,1.0,1140,6700,1.5,0,0,3,1140,0,1920,,Seattle,98103,0,1920,94,94,473.6842105263158
2014-05-16,605000.0,3.0,2.25,1290,2500,2.0,0,0,4,1290,0,1987,,Seattle,98112,0,1987,27,27,468.9922480620155
2014-05-16,205000.0,5.0,1.75,1730,5200,1.0,0,0,4,1050,680,1978,,Covington,98042,0,1978,36,36,118.4971098265896
2014-05-16,645000.0,4.0,2.5,3160,11380,2.0,0,0,3,3160,0,1983,,Sammamish,98074,0,1983,31,31,204.1139240506329
2014-05-16,314000.0,4.0,2.5,2340,8990,2.0,0,0,3,2340,0,2003,,Maple Valley,98038,0,2003,11,11,134.18803418803418
2014-05-16,330000.0,3.0,1.5,1170,4950,1.0,0,0,4,1170,0,1960,,Bellevue,98007,0,1960,54,54,282.05128205128204
2014-05-16,490000.0,2.0,1.0,1160,5000,1.0,0,0,4,1160,0,1937,,Seattle,98117,0,1937,77,77,422.41379310344826
2014-05-16,445000.0,3.0,3.0,1970,24318,1.0,0,0,3,1970,0,2010,,Kenmore,98028,0,2010,4,4,225.88832487309645
2014-05-16,2000000.0,5.0,4.25,6490,10862,2.0,0,3,4,3940,2550,1991,,Mercer Island,98040,0,1991,23,23,308.1664098613251
2014-05-16,377500.0,3.0,2.25,1410,1377,2.0,0,0,3,1290,120,2005,,Issaquah,98027,0,2005,9,9,267.7304964539007
2014-05-16,480000.0,4.0,2.5,2430,5000,2.0,0,0,3,2430,0,2009,,Snoqualmie,98065,0,2009,5,5,197.53086419753086
2014-05-16,804995.0,5.0,1.5,3360,5402,2.0,0,0,3,3360,0,2014,,Sammamish,98074,0,2014,0,0,239.58184523809524
2014-05-16,341000.0,3.0,2.5,1480,1663,2.0,0,0,3,1180,300,2012,,Seattle,98126,0,2012,2,2,230.40540540540542
2014-05-16,675000.0,5.0,2.5,3200,6455,2.0,0,0,3,3200,0,2009,,Snoqualmie,98065,0,2009,5,5,210.9375
2014-05-16,611000.0,3.0,2.5,2134,1984,2.5,0,0,3,2134,0,2008,,Issaquah,98029,0,2008,6,6,286.31677600749765
2014-05-16,379950.0,3.0,3.25,1860,1787,3.0,0,0,3,1860,0,2007,,Shoreline,98155,0,2007,7,7,204.2741935483871
2014-05-16,1270000.0,4.0,3.0,5520,8313,2.0,0,3,3,3570,1950,2008,,Bellevue,98006,0,2008,6,6,230.07246376811594
2014-05-16,500000.0,2.0,2.5,1310,1500,2.0,0,0,3,1160,150,2006,,Seattle,98122,0,2006,8,8,381.6793893129771
2014-05-17,410000.0,3.0,2.0,1700,4250,1.0,0,0,3,890,810,1944,,Seattle,98199,0,1944,70,70,241.1764705882353
2014-05-18,415000.0,3.0,2.5,2480,8342,2.0,0,0,3,2480,0,1986,,Renton,98058,0,1986,28,28,167.33870967741936
2014-05-18,297000.0,5.0,2.5,1970,8605,2.0,0,0,4,1970,0,1994,,Enumclaw,98022,0,1994,20,20,150.76142131979697
2014-05-18,575550.0,4.0,2.5,2060,7475,1.0,0,0,3,1440,620,1985,,Redmond,98052,0,1985,29,29,279.3932038834951
2014-05-18,534640.0,3.0,2.5,2130,3500,1.0,0,0,4,1210,920,1994,,Woodinville,98072,0,1994,20,20,251.00469483568074
2014-05-18,352500.0,3.0,2.25,1410,14110,1.0,0,2,3,1170,240,1987,,Snoqualmie,98065,0,1987,27,27,250.0
2014-05-18,488000.0,2.0,2.0,1360,4688,1.0,0,0,3,780,580,1944,,Seattle,98115,0,1944,70,70,358.8235294117647
2014-05-18,732000.0,3.0,2.0,1940,55756,1.0,0,0,5,1940,0,1954,,Bellevue,98007,0,1954,60,60,377.319587628866
2014-05-19,215000.0,2.0,2.25,1610,2040,2.0,0,0,4,1610,0,1979,,Renton,98056,0,1979,35,35,133.54037267080744
2014-05-19,592500.0,2.0,2.0,1420,9191,1.5,0,2,5,1420,0,1928,,Seattle,98115,0,1928,86,86,417.2535211267606
2014-05-19,290000.0,4.0,2.5,1700,7280,2.0,0,0,4,1700,0,1988,,Kent,98031,0,1988,26,26,170.58823529411765
2014-05-19,475000.0,2.0,1.0,1490,3825,1.0,0,0,3,860,630,1929,,Seattle,98117,0,1929,85,85,318.79194630872485
2014-05-19,320000.0,3.0,2.5,2680,7757,2.0,0,0,3,2680,0,1990,,Federal Way,98023,0,1990,24,24,119.40298507462687
2014-05-19,1216000.0,4.0,2.5,3190,8684,1.0,0,3,5,1680,1510,1967,,Bellevue,98006,0,1967,47,47,381.19122257053294
2014-05-19,290000.0,5.0,1.5,2120,7700,1.5,0,0,5,2120,0,1962,,Renton,98058,0,1962,52,52,136.79245283018867
2014-05-19,487250.0,4.0,2.0,1690,3250,1.5,0,0,3,1550,140,1901,,Seattle,98103,0,1901,113,113,288.31360946745565
2014-05-19,339000.0,4.0,2.5,1830,8601,2.0,0,0,3,1830,0,2003,,Maple Valley,98038,0,2003,11,11,185.24590163934425
2014-05-19,440000.0,2.0,1.5,1010,1968,1.5,0,0,5,1010,0,1906,,Seattle,98107,0,1906,108,108,435.64356435643566
2014-05-19,366500.0,4.0,2.75,2070,9300,1.0,0,0,5,1120,950,1945,,Shoreline,98155,0,1945,69,69,177.05314009661836
2014-05-19,462000.0,3.0,1.5,1710,4500,1.5,0,0,3,1410,300,1928,,Seattle,98118,0,1928,86,86,270.17543859649123
2014-05-19,560000.0,4.0,1.0,1660,4690,1.5,0,0,3,1260,400,1945,,Seattle,98117,0,1945,69,69,337.34939759036143
2014-05-19,285000.0,4.0,1.75,2080,13629,1.0,0,0,4,1040,1040,1955,,Seattle,98178,0,1955,59,59,137.01923076923077
2014-05-19,280000.0,3.0,2.5,1270,9675,2.0,0,0,3,1270,0,1993,,North Bend,98045,0,1993,21,21,220.4724409448819
2014-05-19,210000.0,3.0,1.0,1080,21043,1.0,0,0,3,1080,0,1942,,Seattle,98106,0,1942,72,72,194.44444444444446
2014-05-19,690000.0,3.0,2.0,1610,5100,1.5,0,0,5,1610,0,1940,,Seattle,98115,0,1940,74,74,428.57142857142856
2014-05-19,256500.0,2.0,1.0,1120,9912,1.0,0,0,4,1120,0,1980,,Vashon,98070,0,1980,34,34,229.01785714285714
2014-05-19,411000.0,4.0,2.75,2500,5257,2.0,0,0,3,2500,0,1966,,Seattle,98118,0,1966,48,48,164.4
2014-05-19,215000.0,3.0,1.0,970,7275,1.0,0,0,4,970,0,1970,,Kent,98031,0,1970,44,44,221.64948453608247
2014-05-19,762000.0,5.0,2.0,3370,5000,1.5,0,0,4,2140,1230,1907,,Seattle,98109,0,1907,107,107,226.11275964391692
2014-05-19,359950.0,3.0,1.0,1290,189486,1.0,0,0,4,1290,0,1960,,Auburn,98092,0,1960,54,54,279.031007751938
2014-05-19,480000.0,4.0,3.5,3370,435600,2.0,0,3,3,3370,0,2005,,North Bend,98045,0,2005,9,9,142.43323442136497
2014-05-19,1405000.0,4.0,3.5,3410,10769,2.0,0,0,3,3410,0,2008,,Bellevue,98004,0,2008,6,6,412.02346041055716
2014-05-19,390000.0,4.0,2.5,2490,8290,2.0,0,0,3,2490,0,1999,,Auburn,98092,0,1999,15,15,156.6265060240964
2014-05-19,413500.0,2.0,1.0,770,4000,1.0,0,0,5,770,0,1924,,Seattle,98117,0,1924,90,90,537.012987012987
2014-05-19,285000.0,1.0,1.5,810,3211,2.0,0,0,4,810,0,1982,,Kirkland,98033,0,1982,32,32,351.85185185185185
2014-05-19,475000.0,4.0,2.5,3060,10043,1.0,0,0,4,1700,1360,1968,,Shoreline,98133,0,1968,46,46,155.22875816993465
2014-05-19,386591.0,3.0,2.5,1690,1613,2.0,0,0,3,1150,540,2014,,Issaquah,98029,0,2014,0,0,228.75207100591717
2014-05-19,524950.0,3.0,1.75,1890,3825,1.0,0,0,3,1290,600,1974,,Seattle,98117,0,1974,40,40,277.75132275132273
2014-05-19,241000.0,2.0,2.0,1470,3128,2.0,0,0,3,1470,0,2005,,Maple Valley,98038,0,2005,9,9,163.94557823129253
2014-05-19,461000.0,2.0,1.0,1060,7193,1.0,0,0,3,1060,0,1926,,Seattle,98133,0,1926,88,88,434.9056603773585
2014-05-19,810000.0,4.0,2.5,3480,59242,2.0,0,0,3,3480,0,1988,,Woodinville,98072,0,1988,26,26,232.75862068965517
2014-05-19,885000.0,4.0,2.75,2730,3560,1.5,0,0,3,1550,1180,1921,2007.0,Seattle,98115,1,2007,93,7,324.1758241758242
2014-05-19,247000.0,3.0,2.25,1580,7941,2.0,0,0,4,1580,0,1986,,Federal Way,98023,0,1986,28,28,156.32911392405063
2014-05-19,296500.0,3.0,2.75,2170,7900,1.0,0,0,4,1380,790,1978,,Kent,98032,0,1978,36,36,136.63594470046084
2014-05-19,141800.0,2.0,1.0,930,4743,1.0,0,0,4,930,0,1942,,Renton,98056,0,1942,72,72,152.4731182795699
2014-05-19,333000.0,4.0,2.0,1580,7800,2.0,0,0,2,1580,0,1906,,Seattle,98144,0,1906,108,108,210.7594936708861
2014-05-19,602000.0,5.0,1.75,3290,11900,1.5,0,0,3,3290,0,1973,,Redmond,98052,0,1973,41,41,182.9787234042553
2014-05-19,565000.0,4.0,2.25,2110,10698,2.0,0,0,4,2110,0,1979,,Issaquah,98027,0,1979,35,35,267.77251184834125
2014-05-19,373000.0,3.0,2.5,1670,3565,2.0,0,0,3,1670,0,1999,,Woodinville,98072,0,1999,15,15,223.35329341317365
2014-05-19,588000.0,3.0,2.25,2030,7350,1.0,0,0,4,1190,840,1977,,Redmond,98052,0,1977,37,37,289.6551724137931
2014-05-19,485000.0,3.0,1.0,1500,4100,1.5,0,0,3,1370,130,1926,,Seattle,98107,0,1926,88,88,323.3333333333333
2014-05-19,482500.0,3.0,2.25,1450,1445,2.0,0,0,3,980,470,2005,,Seattle,98122,0,2005,9,9,332.7586206896552
2014-05-19,251200.0,4.0,1.5,1310,8250,1.0,0,0,3,1060,250,1953,,Des Moines,98148,0,1953,61,61,191.75572519083968
2014-05-19,869000.0,5.0,3.25,4180,49222,2.0,0,0,4,2880,1300,1979,,Issaquah,98027,0,1979,35,35,207.89473684210526
2014-05-19,464000.0,3.0,1.75,1630,28600,1.0,0,0,3,1630,0,1967,,Woodinville,98072,0,1967,47,47,284.66257668711654
2014-05-19,755000.0,4.0,2.5,2660,10452,2.0,0,0,3,2660,0,1993,,Redmond,98052,0,1993,21,21,283.83458646616543
2014-05-19,280000.0,3.0,2.5,1720,1916,2.0,0,0,3,1720,0,2005,,Renton,98056,0,2005,9,9,162.7906976744186
2014-05-19,485000.0,2.0,2.25,1260,1240,3.0,0,0,3,1260,0,2004,,Seattle,98103,0,2004,10,10,384.92063492063494
2014-05-19,305000.0,3.0,1.75,1610,12247,1.0,0,0,3,1610,0,1981,,Renton,98058,0,1981,33,33,189.44099378881987
2014-05-19,110700.0,2.0,1.0,680,8064,1.0,0,0,3,680,0,1941,,SeaTac,98188,0,1941,73,73,162.7941176470588
2014-05-19,850000.0,4.0,3.5,2640,5900,2.0,0,2,3,2640,0,1937,1998.0,Seattle,98136,1,1998,77,16,321.969696969697
2014-05-19,350000.0,3.0,2.25,1640,7200,2.0,0,0,4,1640,0,1985,,Bellevue,98007,0,1985,29,29,213.41463414634146
2014-05-19,319950.0,4.0,1.75,2310,8045,1.0,0,0,4,1650,660,1976,,Renton,98058,0,1976,38,38,138.5064935064935
2014-05-19,700000.0,3.0,1.75,2010,4905,1.0,0,0,5,1230,780,1912,,Seattle,98122,0,1912,102,102,348.2587064676617
2014-05-19,368000.0,2.0,1.5,1660,4680,1.0,0,0,5,830,830,1908,,Seattle,98146,0,1908,106,106,221.6867469879518
2014-05-19,433500.0,3.0,2.5,2200,3360,2.0,0,0,3,2200,0,2009,,Seattle,98118,0,2009,5,5,197.04545454545453
2014-05-19,611000.0,4.0,2.5,2460,4200,2.0,0,0,3,2460,0,1998,,Redmond,98074,0,1998,16,16,248.3739837398374
2014-05-19,1000000.0,2.0,1.75,2430,23400,1.0,0,4,3,2430,0,1951,,Shoreline,98177,0,1951,63,63,411.52263374485597
2014-05-19,307000.0,3.0,1.0,1370,7500,1.0,0,0,3,1370,0,1960,,Carnation,98014,0,1960,54,54,224.08759124087592
2014-05-19,442500.0,3.0,1.75,1800,10200,1.0,0,0,3,1800,0,1967,,Renton,98058,0,1967,47,47,245.83333333333334
2014-05-19,485000.0,3.0,1.75,2200,7706,2.0,0,2,3,2200,0,1908,1988.0,Des Moines,98198,1,1988,106,26,220.45454545454547
2014-05-19,367000.0,2.0,1.0,700,2334,1.0,0,0,3,700,0,1945,,Seattle,98117,0,1945,69,69,524.2857142857143
2014-05-19,429000.0,3.0,2.5,1920,15124,2.0,0,0,3,1920,0,1995,,North Bend,98045,0,1995,19,19,223.4375
2014-05-19,446000.0,5.0,2.75,2190,12687,1.0,0,0,5,1370,820,1978,,Kenmore,98028,0,1978,36,36,203.65296803652967
2014-05-19,572500.0,3.0,2.25,2030,9791,1.0,0,0,4,1500,530,1984,,Newcastle,98059,0,1984,30,30,282.0197044334975
2014-05-19,477000.0,3.0,2.5,1350,2053,3.0,0,0,3,1350,0,2005,,Seattle,98117,0,2005,9,9,353.3333333333333
2014-05-19,518000.0,3.0,2.5,1680,2096,2.0,0,0,3,1380,300,2008,,Seattle,98117,0,2008,6,6,308.3333333333333
2014-05-19,462000.0,5.0,1.75,1250,10530,1.0,0,0,4,1250,0,1966,,Bellevue,98007,0,1966,48,48,369.6
2014-05-19,1190000.0,4.0,3.0,2240,6000,1.5,0,0,4,1270,970,1914,,Seattle,98109,0,1914,100,100,531.25
2014-05-19,137000.0,3.0,1.0,950,7620,1.0,0,0,3,950,0,1954,,Seattle,98106,0,1954,60,60,144.21052631578948
2014-05-19,530000.0,3.0,3.5,2320,3174,2.0,0,0,3,2060,260,1997,,Kirkland,98033,0,1997,17,17,228.44827586206895
2014-05-19,818000.0,2.0,2.5,2380,9374,1.0,0,2,3,2380,0,2011,,Redmond,98053,0,2011,3,3,343.69747899159665
2014-05-19,640000.0,2.0,2.25,1540,958,3.0,0,0,3,1540,0,2007,,Seattle,98122,0,2007,7,7,415.5844155844156
2014-05-19,298450.0,5.0,3.0,2100,9752,1.0,0,0,3,1200,900,2007,,Federal Way,98003,0,2007,7,7,142.11904761904762
2014-05-19,575000.0,4.0,2.5,2500,4945,2.0,0,0,3,2500,0,2013,,Snoqualmie,98065,0,2013,1,1,230.0
2014-05-20,730000.0,4.0,2.5,3230,7331,2.0,0,0,3,3230,0,2004,,Sammamish,98075,0,2004,10,10,226.0061919504644
2014-05-20,551000.0,3.0,2.5,2830,5802,2.0,0,0,3,2830,0,2001,,Kenmore,98028,0,2001,13,13,194.69964664310953
2014-05-20,271310.0,2.0,1.0,870,5340,1.5,0,0,2,870,0,1906,,Seattle,98144,0,1906,108,108,311.85057471264366
2014-05-20,675000.0,4.0,3.0,2690,28300,1.0,0,0,3,2690,0,1954,1999.0,Normandy Park,98166,1,1999,60,15,250.92936802973978
2014-05-20,479000.0,3.0,2.5,1260,889,3.0,0,0,3,1260,0,2008,,Seattle,98109,0,2008,6,6,380.1587301587302
2014-05-20,520000.0,4.0,3.5,2680,10000,2.0,0,0,3,2040,640,1942,2014.0,Seattle,98125,1,2014,72,0,194.02985074626866
2014-05-20,599950.0,3.0,2.5,2660,4975,2.0,0,0,3,2660,0,2014,,Seattle,98118,0,2014,0,0,225.54511278195488
2014-05-20,483945.0,2.0,1.75,1480,5120,1.0,0,0,4,840,640,1951,,Seattle,98116,0,1951,63,63,326.98986486486484
2014-05-20,390000.0,4.0,2.25,1770,33132,1.0,0,0,4,1190,580,1965,,Renton,98058,0,1965,49,49,220.33898305084745
2014-05-20,192500.0,2.0,1.0,950,7692,1.0,0,0,3,950,0,1926,,Seattle,98168,0,1926,88,88,202.6315789473684
2014-05-20,330000.0,2.0,1.0,860,8308,1.0,0,0,4,860,0,1948,,Seattle,98146,0,1948,66,66,383.72093023255815
2014-05-20,250000.0,4.0,2.0,1960,7560,1.0,0,0,5,1160,800,1978,,Kent,98031,0,1978,36,36,127.55102040816327
2014-05-20,243000.0,2.0,1.0,1770,5522,1.5,0,0,4,960,810,1943,,Seattle,98178,0,1943,71,71,137.28813559322035
2014-05-20,575000.0,4.0,1.75,1280,6060,1.0,0,0,3,860,420,1926,,Seattle,98117,0,1926,88,88,449.21875
2014-05-20,639000.0,4.0,2.5,2150,12028,2.0,0,0,4,2150,0,1982,,Redmond,98052,0,1982,32,32,297.2093023255814
2014-05-20,710000.0,2.0,1.0,1790,4000,1.0,0,0,4,1040,750,1923,,Seattle,98112,0,1923,91,91,396.6480446927374
2014-05-20,675000.0,3.0,2.25,1990,10260,2.0,0,0,4,1990,0,1987,,Redmond,98052,0,1987,27,27,339.1959798994975
2014-05-20,405000.0,5.0,2.5,2430,4781,2.0,0,0,3,2430,0,2001,,Renton,98058,0,2001,13,13,166.66666666666666
2014-05-20,615000.0,4.0,2.75,2820,13193,1.0,0,0,3,1860,960,1965,,Bellevue,98006,0,1965,49,49,218.08510638297872
2014-05-20,490000.0,3.0,1.0,1910,8190,1.0,0,0,4,1010,900,1946,,Seattle,98117,0,1946,68,68,256.5445026178011
2014-05-20,467000.0,3.0,2.25,1270,1213,2.0,0,0,3,1040,230,2005,,Seattle,98107,0,2005,9,9,367.7165354330709
2014-05-20,480000.0,4.0,2.75,2050,3960,1.0,0,0,4,1180,870,1986,,Seattle,98116,0,1986,28,28,234.14634146341464
2014-05-20,755000.0,6.0,2.0,2150,4505,1.0,0,0,3,1270,880,1952,,Seattle,98119,0,1952,62,62,351.16279069767444
2014-05-20,760000.0,4.0,1.75,2450,13300,1.0,0,2,4,1630,820,1987,,Bellevue,98006,0,1987,27,27,310.2040816326531
2014-05-20,387000.0,2.0,2.25,1230,1280,2.0,0,0,3,960,270,2012,,Seattle,98144,0,2012,2,2,314.6341463414634
2014-05-20,925000.0,4.0,2.25,2260,41984,1.0,0,0,4,2260,0,1967,,Kirkland,98033,0,1967,47,47,409.2920353982301
2014-05-20,415000.0,2.0,1.0,1050,60113,1.0,0,0,4,1050,0,1943,,Auburn,98001,0,1943,71,71,395.23809523809524
2014-05-20,263000.0,3.0,1.75,1570,7775,2.0,0,0,3,1570,0,1982,,Kent,98031,0,1982,32,32,167.51592356687897
2014-05-20,519900.0,4.0,2.0,1820,9350,1.0,0,0,4,1820,0,1967,,Redmond,98052,0,1967,47,47,285.65934065934067
2014-05-20,570000.0,2.0,1.75,1540,4025,1.0,0,0,4,1190,350,1908,,Seattle,98116,0,1908,106,106,370.12987012987014
2014-05-20,450000.0,3.0,1.5,2060,44866,1.0,0,0,3,2060,0,1953,,Woodinville,98077,0,1953,61,61,218.44660194174756
2014-05-20,1300000.0,4.0,3.5,4380,74052,1.0,0,0,3,4380,0,2001,,Redmond,98053,0,2001,13,13,296.80365296803654
2014-05-20,300000.0,3.0,1.0,1090,9900,1.0,0,0,4,1090,0,1955,,Redmond,98052,0,1955,59,59,275.22935779816515
2014-05-20,320000.0,3.0,1.75,1480,7225,1.0,0,0,4,1480,0,1965,,Renton,98056,0,1965,49,49,216.21621621621622
2014-05-20,387500.0,4.0,1.0,1320,4440,1.5,0,0,3,1320,0,1929,,Seattle,98122,0,1929,85,85,293.56060606060606
2014-05-20,458000.0,1.0,2.25,2140,10350,1.0,0,0,3,1470,670,1976,,Woodinville,98072,0,1976,38,38,214.01869158878506
2014-05-20,1212500.0,4.0,3.5,4560,16643,1.0,0,3,3,2230,2330,1995,,Bellevue,98006,0,1995,19,19,265.89912280701753
2014-05-20,380000.0,4.0,3.0,2800,9764,2.0,0,0,3,2800,0,2002,,Maple Valley,98038,0,2002,12,12,135.71428571428572
2014-05-20,200000.0,3.0,1.0,1050,5000,1.0,0,0,4,1050,0,1967,,Renton,98056,0,1967,47,47,190.47619047619048
2014-05-20,385000.0,3.0,1.5,1490,9630,1.0,0,0,4,1490,0,1959,,Kenmore,98028,0,1959,55,55,258.38926174496646
2014-05-20,396675.0,2.0,1.0,1730,6375,2.0,0,0,4,1730,0,1945,,Seattle,98126,0,1945,69,69,229.29190751445086
2014-05-20,452000.0,4.0,1.0,1210,3760,1.5,0,0,3,1210,0,1900,,Seattle,98103,0,1900,114,114,373.55371900826447
2014-05-20,426000.0,4.0,2.5,2800,8494,2.0,0,0,3,2800,0,2004,,Maple Valley,98038,0,2004,10,10,152.14285714285714
2014-05-20,792000.0,3.0,1.5,1570,1050,2.0,0,0,3,1570,0,1915,,Seattle,98109,0,1915,99,99,504.45859872611464
2014-05-20,315000.0,3.0,2.25,1400,31626,1.0,0,0,2,1140,260,1987,,Auburn,98092,0,1987,27,27,225.0
2014-05-20,1275000.0,4.0,2.0,2850,7861,1.0,0,4,4,1450,1400,1970,,Seattle,98117,0,1970,44,44,447.36842105263156
2014-05-20,326000.0,6.0,3.0,1880,7200,1.0,0,0,4,1880,0,1966,,Renton,98056,0,1966,48,48,173.40425531914894
2014-05-20,268500.0,2.0,1.0,790,8424,1.0,0,0,4,790,0,1953,,Shoreline,98133,0,1953,61,61,339.873417721519
2014-05-20,440000.0,2.0,1.75,1300,4000,2.0,0,0,3,1300,0,1948,,Seattle,98105,0,1948,66,66,338.46153846153845
