date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,address,date_raw,street,city,statezip,country,zipcode
2014-05-09,402500.0,4.0,2.5,2600,11951,2.0,0,0,3,2600,0,1988,,"33134 3rd Ct SW, Federal Way, WA 98023, USA",20140509T000000,33134 3rd Ct SW,Federal Way,WA 98023,USA,98023
2014-05-09,280950.0,3.0,1.75,1390,8700,1.0,0,3,4,840,550,1912,,"629-899 Cedar Ave S, Renton, WA 98057, USA",20140509T000000,629-899 Cedar Ave S,Renton,WA 98057,USA,98057
2014-05-09,604000.0,4.0,2.5,2260,7753,2.0,0,0,3,2260,0,1989,,"3809 260th Ave SE, Issaquah, WA 98029, USA",20140509T000000,3809 260th Ave SE,Issaquah,WA 98029,USA,98029
2014-05-09,565000.0,4.0,2.25,2470,7447,2.0,0,0,3,2470,0,1984,,"4205 NE 169th Ct, Lake Forest Park, WA 98155, USA",20140509T000000,4205 NE 169th Ct,Lake Forest Park,WA 98155,USA,98155
2014-05-09,255000.0,2.0,1.0,810,7980,1.0,0,0,1,810,0,1928,,"12727 2nd Ave SW, Seattle, WA 98146, USA",20140509T000000,12727 2nd Ave SW,Seattle,WA 98146,USA,98146
2014-05-09,445000.0,4.0,2.0,1650,6000,1.0,0,0,5,1000,650,1959,,"2211 20th Ave S, Seattle, WA 98144, USA",20140509T000000,2211 20th Ave S,Seattle,WA 98144,USA,98144
2014-05-09,2400000.0,3.0,2.25,3000,11665,1.5,1,4,3,3000,0,2001,,"East Lake Sammamish Trail, Sammamish, WA 98075, USA",20140509T000000,East Lake Sammamish Trail,Sammamish,WA 98075,USA,98075
2014-05-09,195000.0,2.0,1.0,720,18000,1.0,0,0,3,720,0,1950,,"10614 57th Ave S, Seattle, WA 98178, USA",20140509T000000,10614 57th Ave S,Seattle,WA 98178,USA,98178
2014-05-09,275000.0,3.0,1.5,1390,48257,1.0,0,0,3,1390,0,1922,2013.0,"4609-4699 Preston-Fall City Rd SE, Fall City, WA 98024, USA",20140509T000000,4609-4699 Preston-Fall City Rd SE,Fall City,WA 98024,USA,98024
2014-05-09,387000.0,3.0,2.25,1445,1606,2.0,0,0,3,1300,145,2003,,"206-458 Lingering Pine Dr NW, Issaquah, WA 98027, USA",20140509T000000,206-458 Lingering Pine Dr NW,Issaquah,WA 98027,USA,98027
2014-05-09,490000.0,2.0,1.0,1840,3300,1.5,0,0,4,1130,710,1910,,"6255 4th Ave NW, Seattle, WA 98107, USA",20140509T000000,6255 4th Ave NW,Seattle,WA 98107,USA,98107
2014-05-09,505000.0,3.0,2.5,2100,5824,2.0,0,2,3,2100,0,1999,,"7418 Dogwood Ln SE, Snoqualmie, WA 98065, USA",20140509T000000,7418 Dogwood Ln SE,Snoqualmie,WA 98065,USA,98065
2014-05-09,303500.0,3.0,1.5,1060,10464,1.0,0,0,4,1060,0,1973,,"14320 84th Ave NE, Kirkland, WA 98034, USA",20140509T000000,14320 84th Ave NE,Kirkland,WA 98034,USA,98034
2014-05-09,270000.0,3.0,1.5,1500,6337,1.0,0,0,5,1500,0,1953,,"13532 15th Pl NE, Seattle, WA 98125, USA",20140509T000000,13532 15th Pl NE,Seattle,WA 98125,USA,98125
2014-05-09,323000.0,4.0,2.75,1970,7213,1.0,0,0,3,1170,800,1977,,"17814 161st Ave SE, Renton, WA 98058, USA",20140509T000000,17814 161st Ave SE,Renton,WA 98058,USA,98058
2014-05-09,382000.0,3.0,3.25,1410,1253,3.0,0,0,3,1410,0,2005,,"9507 Ashworth Ave N, Seattle, WA 98103, USA",20140509T000000,9507 Ashworth Ave N,Seattle,WA 98103,USA,98103
2014-05-09,1370000.0,4.0,2.75,3720,9450,1.0,0,4,5,1960,1760,1962,,"13615 Somerset Ln SE, Bellevue, WA 98006, USA",20140509T000000,13615 Somerset Ln SE,Bellevue,WA 98006,USA,98006
2014-05-09,280000.0,4.0,2.0,2190,14439,1.0,0,0,4,1180,1010,1977,,"3331 S 368th Pl, Auburn, WA 98001, USA",20140509T000000,3331 S 368th Pl,Auburn,WA 98001,USA,98001
2014-05-09,260000.0,3.0,2.0,1920,8075,1.0,0,0,4,1510,410,1969,,"32704 33rd Ave SW, Federal Way, WA 98023, USA",20140509T000000,32704 33rd Ave SW,Federal Way,WA 98023,USA,98023
2014-05-09,201500.0,3.0,1.0,1160,8320,1.0,0,0,4,1160,0,1959,,"24345 35th Pl S, Kent, WA 98032, USA",20140509T000000,24345 35th Pl S,Kent,WA 98032,USA,98032
2014-05-09,1157200.0,4.0,4.25,5860,52889,2.0,0,0,4,4910,950,1996,,"13905 184th Ave NE, Woodinville, WA 98072, USA",20140509T000000,13905 184th Ave NE,Woodinville,WA 98072,USA,98072
2014-05-09,536500.0,4.0,1.75,2000,4000,1.5,0,0,5,1450,550,1926,,"4127 Fauntleroy Way SW, Seattle, WA 98126, USA",20140509T000000,4127 Fauntleroy Way SW,Seattle,WA 98126,USA,98126
2014-05-09,248000.0,4.0,3.0,2163,5883,2.0,0,0,3,2163,0,2006,,"429 Milwaukee Blvd S, Algona, WA 98001, USA",20140509T000000,429 Milwaukee Blvd S,Algona,WA 98001,USA,98001
2014-05-09,532000.0,5.0,3.0,3480,57499,1.0,0,0,4,2340,1140,1976,,"23801 SE 162nd St, Issaquah, WA 98027, USA",20140509T000000,23801 SE 162nd St,Issaquah,WA 98027,USA,98027
2014-05-09,580000.0,4.0,2.5,2840,6268,2.0,0,0,3,2840,0,1998,,"15217 80th Ave NE, Kenmore, WA 98028, USA",20140509T000000,15217 80th Ave NE,Kenmore,WA 98028,USA,98028
2014-05-09,463000.0,2.0,1.0,1150,4400,1.0,0,0,4,1150,0,1905,,"401 31st Ave E, Seattle, WA 98112, USA",20140509T000000,401 31st Ave E,Seattle,WA 98112,USA,98112
2014-05-09,742500.0,4.0,2.75,3100,3773,2.0,0,0,3,2000,1100,1919,1996.0,"1614 32nd Ave, Seattle, WA 98122, USA",20140509T000000,1614 32nd Ave,Seattle,WA 98122,USA,98122
2014-05-09,260000.0,3.0,2.5,1420,14850,1.0,0,0,4,1020,400,1963,,"3319 S 262nd St, Kent, WA 98032, USA",20140509T000000,3319 S 262nd St,Kent,WA 98032,USA,98032
2014-05-09,590000.0,4.0,2.25,2430,32496,1.0,0,0,3,2430,0,1993,,"18616 215th Way NE, Woodinville, WA 98077, USA",20140509T000000,18616 215th Way NE,Woodinville,WA 98077,USA,98077
2014-05-09,312000.0,4.0,2.25,1930,7452,1.0,0,0,3,1430,500,1984,,"21423 114th Pl SE, Kent, WA 98031, USA",20140509T000000,21423 114th Pl SE,Kent,WA 98031,USA,98031
2014-05-09,566000.0,3.0,2.25,1660,10140,1.0,0,0,4,1370,290,1980,,"9828 159th Pl NE, Redmond, WA 98052, USA",20140509T000000,9828 159th Pl NE,Redmond,WA 98052,USA,98052
2014-05-09,511555.0,3.0,2.0,1400,7293,1.0,0,0,4,1400,0,1963,,"2655 166th Ave SE, Bellevue, WA 98008, USA",20140509T000000,2655 166th Ave SE,Bellevue,WA 98008,USA,98008
2014-05-09,583000.0,4.0,2.5,2660,4000,2.0,0,0,3,2660,0,2001,,"9921 227th Way NE, Redmond, WA 98053, USA",20140509T000000,9921 227th Way NE,Redmond,WA 98053,USA,98053
2014-05-09,290000.0,4.0,2.5,2000,13300,1.0,0,0,4,1200,800,1968,,"3026 S Star Lake Rd, Auburn, WA 98001, USA",20140509T000000,3026 S Star Lake Rd,Auburn,WA 98001,USA,98001
2014-05-09,311100.0,4.0,2.25,2130,8078,1.0,0,0,4,1380,750,1977,,"3502 Morris Ave S, Renton, WA 98055, USA",20140509T000000,3502 Morris Ave S,Renton,WA 98055,USA,98055
2014-05-09,325000.0,3.0,2.25,1352,1694,3.0,0,0,3,1352,0,2007,,"1211 NE 135th St, Seattle, WA 98125, USA",20140509T000000,1211 NE 135th St,Seattle,WA 98125,USA,98125
2014-05-09,491300.0,3.0,1.75,1750,11340,1.0,0,1,4,1300,450,1987,,"400-498 211th Pl NE, Sammamish, WA 98074, USA",20140509T000000,400-498 211th Pl NE,Sammamish,WA 98074,USA,98074
2014-05-09,315000.0,5.0,1.75,2320,8100,1.0,0,0,4,1160,1160,1956,,"439 SW 156th St, Burien, WA 98166, USA",20140509T000000,439 SW 156th St,Burien,WA 98166,USA,98166
2014-05-09,360000.0,2.0,1.0,1420,81892,1.0,0,0,3,1180,240,1956,,"18730-18798 109 Ln SE, Renton, WA 98055, USA",20140509T000000,18730-18798 109 Ln SE,Renton,WA 98055,USA,98055
2014-05-09,330000.0,4.0,2.5,1940,3784,2.0,0,0,3,1940,0,2003,,"16828 166th Pl SE, Renton, WA 98058, USA",20140509T000000,16828 166th Pl SE,Renton,WA 98058,USA,98058
2014-05-09,481450.0,3.0,2.0,1410,4800,1.0,0,0,3,1410,0,1940,,"7701 16th Ave NW, Seattle, WA 98117, USA",20140509T000000,7701 16th Ave NW,Seattle,WA 98117,USA,98117
2014-05-09,234950.0,3.0,1.0,1360,9948,1.0,0,0,3,1360,0,1977,,"21612 SE 290th Ct, Black Diamond, WA 98010, USA",20140509T000000,21612 SE 290th Ct,Black Diamond,WA 98010,USA,98010
2014-05-09,251000.0,3.0,1.75,1220,7250,1.0,0,0,3,1220,0,1962,,"445 Meadow Dr SE, North Bend, WA 98045, USA",20140509T000000,445 Meadow Dr SE,North Bend,WA 98045,USA,98045
2014-05-09,782000.0,4.0,2.5,2830,20345,2.0,0,0,3,1980,850,1979,,"11110 NE 38th Pl, Bellevue, WA 98004, USA",20140509T000000,11110 NE 38th Pl,Bellevue,WA 98004,USA,98004
2014-05-09,833000.0,4.0,2.75,3780,10308,2.0,0,0,3,3780,0,1999,,"26621 SE 22nd Way, Sammamish, WA 98075, USA",20140509T000000,26621 SE 22nd Way,Sammamish,WA 98075,USA,98075
2014-05-09,542500.0,4.0,2.5,2330,14289,2.0,0,0,4,2330,0,1978,,"2084-2104 144th Ave SE, Bellevue, WA 98007, USA",20140509T000000,2084-2104 144th Ave SE,Bellevue,WA 98007,USA,98007
2014-05-09,851000.0,3.0,2.5,3560,107290,2.0,0,0,3,3560,0,1987,,"21630-21648 NE 67th St, Redmond, WA 98053, USA",20140509T000000,21630-21648 NE 67th St,Redmond,WA 98053,USA,98053
2014-05-09,325000.0,4.0,1.5,1470,70800,1.0,0,0,3,1470,0,1976,,"29606 SE 286 St, Ravensdale, WA 98051, USA",20140509T000000,29606 SE 286 St,Ravensdale,WA 98051,USA,98051
2014-05-09,415000.0,4.0,2.25,3060,48787,2.0,0,0,3,3060,0,1992,,"31701-31799 SE 291st St, Ravensdale, WA 98051, USA",20140509T000000,31701-31799 SE 291st St,Ravensdale,WA 98051,USA,98051
2014-05-09,252500.0,3.0,1.0,1030,6127,1.0,0,0,3,880,150,1947,,"819 NE 125th St, Seattle, WA 98125, USA",20140509T000000,819 NE 125th St,Seattle,WA 98125,USA,98125
2014-05-09,465000.0,4.0,2.5,1930,9653,1.0,0,0,4,1930,0,1968,,"29612 2nd Ave SW, Federal Way, WA 98023, USA",20140509T000000,29612 2nd Ave SW,Federal Way,WA 98023,USA,98023
2014-05-09,336900.0,3.0,1.75,1780,120661,1.0,0,0,4,1780,0,1979,,"33030 NE 201st St, Duvall, WA 98019, USA",20140509T000000,33030 NE 201st St,Duvall,WA 98019,USA,98019
2014-05-09,225000.0,3.0,2.5,2000,9202,2.0,0,0,4,2000,0,1992,,"21227 SE 278th Way, Maple Valley, WA 98038, USA",20140509T000000,21227 SE 278th Way,Maple Valley,WA 98038,USA,98038
2014-05-09,270000.0,3.0,2.0,1690,9583,1.0,0,0,4,1690,0,1969,,"108-150 Union Ave SE, Renton, WA 98059, USA",20140509T000000,108-150 Union Ave SE,Renton,WA 98059,USA,98059
2014-05-09,1702500.0,5.0,4.5,5190,23716,2.0,0,2,3,3390,1800,1987,2000.0,"8608 N Mercer Way, Mercer Island, WA 98040, USA",20140509T000000,8608 N Mercer Way,Mercer Island,WA 98040,USA,98040
2014-05-09,536000.0,3.0,1.75,1300,5413,1.5,0,0,3,1300,0,1925,1992.0,"9610 8th Ave NE, Seattle, WA 98115, USA",20140509T000000,9610 8th Ave NE,Seattle,WA 98115,USA,98115
2014-05-09,585000.0,4.0,3.25,2400,29252,2.0,0,0,4,2400,0,1982,,"15610 NE 159th St, Woodinville, WA 98072, USA",20140509T000000,15610 NE 159th St,Woodinville,WA 98072,USA,98072
2014-05-09,445000.0,2.0,2.0,1150,6634,1.0,0,0,3,860,290,1940,,"1721 NE 98th St, Seattle, WA 98115, USA",20140509T000000,1721 NE 98th St,Seattle,WA 98115,USA,98115
2014-05-09,320000.0,4.0,2.25,2310,7490,2.0,0,0,3,2310,0,1980,,"11131 SE 183rd Pl, Renton, WA 98055, USA",20140509T000000,11131 SE 183rd Pl,Renton,WA 98055,USA,98055
2014-05-09,769900.0,4.0,3.5,2730,3047,2.0,0,0,3,2400,330,2006,,"2653 46th Ave SW, Seattle, WA 98116, USA",20140509T000000,2653 46th Ave SW,Seattle,WA 98116,USA,98116
2014-05-09,557000.0,4.0,2.5,2840,4500,2.0,0,0,3,2840,0,2012,,"19226 76th Pl NE, Kenmore, WA 98028, USA",20140509T000000,19226 76th Pl NE,Kenmore,WA 98028,USA,98028
2014-05-09,212000.0,2.0,1.5,1020,1525,2.0,0,0,3,1020,0,2004,,"10312 Linden Ave N, Seattle, WA 98133, USA",20140509T000000,10312 Linden Ave N,Seattle,WA 98133,USA,98133
2014-05-09,376000.0,3.0,2.0,1340,1384,3.0,0,0,3,1340,0,2008,,"9245-9249 Fremont Ave N, Seattle, WA 98103, USA",20140509T000000,9245-9249 Fremont Ave N,Seattle,WA 98103,USA,98103
2014-05-09,800000.0,4.0,3.25,3540,159430,2.0,0,0,3,3540,0,2007,,"33001 NE 24th St, Carnation, WA 98014, USA",20140509T000000,33001 NE 24th St,Carnation,WA 98014,USA,98014
2014-05-09,2238888.0,5.0,6.5,7270,130017,2.0,0,0,3,6420,850,2010,,"7070 270th Pl SE, Issaquah, WA 98029, USA",20140509T000000,7070 270th Pl SE,Issaquah,WA 98029,USA,98029
2014-05-09,324000.0,3.0,2.25,998,904,2.0,0,0,3,798,200,2007,,"820 NW 95th St, Seattle, WA 98117, USA",20140509T000000,820 NW 95th St,Seattle,WA 98117,USA,98117
2014-05-10,549900.0,5.0,2.75,3060,7015,1.0,0,0,5,1600,1460,1979,,"10834 31st Ave SW, Seattle, WA 98146, USA",20140510T000000,10834 31st Ave SW,Seattle,WA 98146,USA,98146
2014-05-10,320000.0,3.0,2.5,2130,6969,2.0,0,0,3,2130,0,2003,,"Cedar to Green River Trail, Maple Valley, WA 98038, USA",20140510T000000,Cedar to Green River Trail,Maple Valley,WA 98038,USA,98038
2014-05-10,875000.0,4.0,2.0,2520,6000,1.0,0,0,3,1400,1120,1921,2007.0,"6521 Fremont Ave N, Seattle, WA 98103, USA",20140510T000000,6521 Fremont Ave N,Seattle,WA 98103,USA,98103
2014-05-10,265000.0,4.0,1.0,1940,9533,1.0,0,0,3,1080,860,1962,,"9908 S 210th Pl, Kent, WA 98031, USA",20140510T000000,9908 S 210th Pl,Kent,WA 98031,USA,98031
2014-05-10,394950.0,3.0,2.5,1350,1250,3.0,0,0,3,1270,80,2006,,"5940 California Ave SW, Seattle, WA 98136, USA",20140510T000000,5940 California Ave SW,Seattle,WA 98136,USA,98136
2014-05-11,842500.0,4.0,2.5,2160,5298,2.5,0,0,4,2160,0,1902,,"906 17th Ave, Seattle, WA 98122, USA",20140511T000000,906 17th Ave,Seattle,WA 98122,USA,98122
2014-05-11,368000.0,3.0,2.5,1370,1350,2.0,0,0,3,1010,360,2007,,"5411 Fauntleroy Way SW, Seattle, WA 98136, USA",20140511T000000,5411 Fauntleroy Way SW,Seattle,WA 98136,USA,98136
2014-05-12,1225000.0,4.0,4.5,5420,101930,1.0,0,0,3,3890,1530,2001,,"25005 NE Patterson Way, Redmond, WA 98053, USA",20140512T000000,25005 NE Patterson Way,Redmond,WA 98053,USA,98053
2014-05-12,885000.0,4.0,2.5,2830,5000,2.0,0,0,3,2830,0,1995,,"3503 NE 43rd St, Seattle, WA 98105, USA",20140512T000000,3503 NE 43rd St,Seattle,WA 98105,USA,98105
2014-05-12,453246.0,3.0,2.5,2010,2287,2.0,0,0,3,1390,620,2014,,"2500 Mulberry Walk NE, Issaquah, WA 98029, USA",20140512T000000,2500 Mulberry Walk NE,Issaquah,WA 98029,USA,98029
2014-05-12,927000.0,4.0,2.75,3300,12090,2.0,0,0,3,3300,0,1953,,"9155 NE 21st Pl, Clyde Hill, WA 98004, USA",20140512T000000,9155 NE 21st Pl,Clyde Hill,WA 98004,USA,98004
2014-05-12,490000.0,2.0,2.5,1230,1391,2.0,0,0,3,870,360,2004,,"106 24th Ave E, Seattle, WA 98112, USA",20140512T000000,106 24th Ave E,Seattle,WA 98112,USA,98112
2014-05-12,341000.0,3.0,1.5,1720,7119,1.5,0,0,4,1720,0,1952,,"17050 14th Avenue Northeast, Shoreline, WA 98155, USA",20140512T000000,17050 14th Avenue Northeast,Shoreline,WA 98155,USA,98155
2014-05-12,235000.0,1.0,1.0,810,2451,1.0,0,0,5,810,0,1941,,"9413 34th Ave SW, Seattle, WA 98126, USA",20140512T000000,9413 34th Ave SW,Seattle,WA 98126,USA,98126
2014-05-12,1200000.0,3.0,1.75,1560,8078,1.5,1,4,4,1560,0,1928,,"3603 W Mercer Way, Mercer Island, WA 98040, USA",20140512T000000,3603 W Mercer Way,Mercer Island,WA 98040,USA,98040
2014-05-12,560000.0,3.0,2.0,2560,216777,1.0,0,0,3,2560,0,1986,,"19211 SE 342nd St, Auburn, WA 98092, USA",20140512T000000,19211 SE 342nd St,Auburn,WA 98092,USA,98092
2014-05-12,900000.0,4.0,3.25,4700,38412,2.0,0,0,3,3420,1280,1978,,"3709 131st Ave NE, Bellevue, WA 98005, USA",20140512T000000,3709 131st Ave NE,Bellevue,WA 98005,USA,98005
2014-05-12,255000.0,2.0,1.0,1220,2500,1.0,0,0,3,770,450,1910,,"3017 SW Hinds St, Seattle, WA 98126, USA",20140512T000000,3017 SW Hinds St,Seattle,WA 98126,USA,98126
2014-05-12,1575000.0,5.0,2.75,3650,20150,1.0,0,0,4,2360,1290,1975,,"1216 86th Ave NE, Bellevue, WA 98004, USA",20140512T000000,1216 86th Ave NE,Bellevue,WA 98004,USA,98004
2014-05-12,876650.0,3.0,3.25,2170,12508,1.5,0,0,5,1650,520,1928,1970.0,"4436-4446 W Mercer Way, Mercer Island, WA 98040, USA",20140512T000000,4436-4446 W Mercer Way,Mercer Island,WA 98040,USA,98040
2014-05-12,540000.0,4.0,2.25,2540,228254,1.0,0,0,3,1450,1090,1990,,"31907 NE 139th St, Duvall, WA 98019, USA",20140512T000000,31907 NE 139th St,Duvall,WA 98019,USA,98019
2014-05-12,350000.0,2.0,1.0,910,4500,1.5,0,0,4,910,0,1906,,"4430 Letitia Ave S, Seattle, WA 98118, USA",20140512T000000,4430 Letitia Ave S,Seattle,WA 98118,USA,98118
2014-05-12,750000.0,4.0,2.5,2980,4930,2.0,0,0,3,2890,90,2000,,"16512 SE 64th Pl, Bellevue, WA 98006, USA",20140512T000000,16512 SE 64th Pl,Bellevue,WA 98006,USA,98006
2014-05-12,582000.0,4.0,1.75,2120,4650,1.0,0,1,3,1190,930,1951,,"9214 Cyrus Ave NW, Seattle, WA 98117, USA",20140512T000000,9214 Cyrus Ave NW,Seattle,WA 98117,USA,98117
2014-05-12,1315000.0,4.0,3.5,3460,3997,2.0,0,0,3,2560,900,2004,,"2346 N 59th St, Seattle, WA 98103, USA",20140512T000000,2346 N 59th St,Seattle,WA 98103,USA,98103
2014-05-12,372500.0,5.0,3.0,2480,10090,1.0,0,0,3,1300,1180,2004,,"5537 S 119th St, Seattle, WA 98178, USA",20140512T000000,5537 S 119th St,Seattle,WA 98178,USA,98178
2014-05-12,410000.0,3.0,2.25,2200,16921,2.0,0,0,3,2200,0,1987,,"21709 SE 255th Pl, Maple Valley, WA 98038, USA",20140512T000000,21709 SE 255th Pl,Maple Valley,WA 98038,USA,98038
2014-05-12,360000.0,4.0,2.0,1730,5500,1.0,0,0,5,1010,720,1943,,"7953 14th Ave SW, Seattle, WA 98106, USA",20140512T000000,7953 14th Ave SW,Seattle,WA 98106,USA,98106
2014-05-12,1015000.0,3.0,2.5,2920,34527,1.0,0,4,4,1800,1120,1954,1983.0,"5220 SW Pritchard St, Seattle, WA 98116, USA",20140512T000000,5220 SW Pritchard St,Seattle,WA 98116,USA,98116
2014-05-12,225000.0,3.0,1.0,990,8012,1.0,0,0,4,990,0,1966,,"16411 120th Ave SE, Renton, WA 98058, USA",20140512T000000,16411 120th Ave SE,Renton,WA 98058,USA,98058
2014-05-12,647000.0,4.0,2.5,3040,6887,2.0,0,0,3,3040,0,1999,,"215 243rd Ave SE, Sammamish, WA 98074, USA",20140512T000000,215 243rd Ave SE,Sammamish,WA 98074,USA,98074
2014-05-12,950000.0,5.0,3.0,4530,258746,1.5,0,0,4,3200,1330,2003,,"20325 NE 198th St, Woodinville, WA 98077, USA",20140512T000000,20325 NE 198th St,Woodinville,WA 98077,USA,98077
2014-05-12,185000.0,3.0,1.5,1370,8470,1.0,0,0,4,1370,0,1961,,"2420 Dogwood St SE, Auburn, WA 98092, USA",20140512T000000,2420 Dogwood St SE,Auburn,WA 98092,USA,98092
2014-05-12,335000.0,3.0,2.5,1940,4927,2.0,0,0,3,1940,0,2004,,"17217 Woodside Dr SE, Renton, WA 98058, USA",20140512T000000,17217 Woodside Dr SE,Renton,WA 98058,USA,98058
2014-05-12,210000.0,3.0,2.5,1040,2643,2.0,0,0,3,720,320,2004,,"5145 S Roxbury St, Seattle, WA 98118, USA",20140512T000000,5145 S Roxbury St,Seattle,WA 98118,USA,98118
2014-05-12,522000.0,4.0,2.25,1800,8623,1.0,0,0,4,1360,440,1980,,"11725 NE 102nd Pl, Kirkland, WA 98033, USA",20140512T000000,11725 NE 102nd Pl,Kirkland,WA 98033,USA,98033
2014-05-12,770000.0,3.0,1.75,1720,5000,1.0,0,0,3,1720,0,1954,2014.0,"1614 33rd Ave, Seattle, WA 98122, USA",20140512T000000,1614 33rd Ave,Seattle,WA 98122,USA,98122
2014-05-12,499950.0,3.0,1.0,980,6380,1.0,0,0,3,760,220,1941,,"1733 NE 88th St, Seattle, WA 98115, USA",20140512T000000,1733 NE 88th St,Seattle,WA 98115,USA,98115
2014-05-12,751000.0,4.0,2.5,3110,6142,2.0,0,0,3,3110,0,2004,,"11461-11577 172nd Ave NE, Redmond, WA 98052, USA",20140512T000000,11461-11577 172nd Ave NE,Redmond,WA 98052,USA,98052
2014-05-12,330000.0,5.0,3.0,2100,7715,1.0,0,0,3,1250,850,2013,,"1047-1099 S 130th St, Burien, WA 98168, USA",20140512T000000,1047-1099 S 130th St,Burien,WA 98168,USA,98168
2014-05-12,465000.0,3.0,1.5,2020,11358,1.0,0,0,4,1190,830,1956,,"11618 NE 65th St, Kirkland, WA 98033, USA",20140512T000000,11618 NE 65th St,Kirkland,WA 98033,USA,98033
2014-05-12,850000.0,4.0,1.75,2350,11914,1.0,0,0,4,2350,0,1961,,"8223 SE 71st St, Mercer Island, WA 98040, USA",20140512T000000,8223 SE 71st St,Mercer Island,WA 98040,USA,98040
2014-05-12,947500.0,4.0,2.25,3290,12329,1.5,0,0,4,3290,0,1968,,"9202 SE 46th St, Mercer Island, WA 98040, USA",20140512T000000,9202 SE 46th St,Mercer Island,WA 98040,USA,98040
2014-05-12,302000.0,5.0,2.25,2180,7813,2.0,0,0,3,2180,0,1986,,"26405 218th Ave SE, Maple Valley, WA 98038, USA",20140512T000000,26405 218th Ave SE,Maple Valley,WA 98038,USA,98038
2014-05-12,500000.0,2.0,2.25,1290,1334,3.0,0,0,3,1290,0,2007,,"5900 20th Ave NW, Seattle, WA 98107, USA",20140512T000000,5900 20th Ave NW,Seattle,WA 98107,USA,98107
2014-05-12,201000.0,3.0,1.0,1460,9750,1.0,0,0,4,1460,0,1969,,"30928 148th Ave SE, Kent, WA 98042, USA",20140512T000000,30928 148th Ave SE,Kent,WA 98042,USA,98042
2014-05-12,265000.0,2.0,1.0,1290,2828,2.0,0,0,3,1290,0,2008,,"23549 NE 111th St, Redmond, WA 98053, USA",20140512T000000,23549 NE 111th St,Redmond,WA 98053,USA,98053
2014-05-12,870300.0,4.0,2.5,2350,3150,1.5,0,0,4,1690,660,1910,,"4410 Burke Ave N, Seattle, WA 98103, USA",20140512T000000,4410 Burke Ave N,Seattle,WA 98103,USA,98103
2014-05-12,339000.0,3.0,1.0,1080,8100,1.0,0,0,4,1080,0,1955,,"20248 20th Ave NE, Shoreline, WA 98155, USA",20140512T000000,20248 20th Ave NE,Shoreline,WA 98155,USA,98155
2014-05-12,690000.0,4.0,2.5,2670,13463,2.0,0,0,4,2670,0,1989,,"24127 SE 45th Pl, Issaquah, WA 98029, USA",20140512T000000,24127 SE 45th Pl,Issaquah,WA 98029,USA,98029
2014-05-12,788000.0,4.0,3.25,3680,5759,2.0,0,0,3,2840,840,2003,,"570 Wilderness Peak Dr NW, Issaquah, WA 98027, USA",20140512T000000,570 Wilderness Peak Dr NW,Issaquah,WA 98027,USA,98027
2014-05-12,315275.0,3.0,1.75,1440,8040,1.0,0,0,3,960,480,1951,,"11521 22nd Ave NE, Seattle, WA 98125, USA",20140512T000000,11521 22nd Ave NE,Seattle,WA 98125,USA,98125
2014-05-12,505000.0,4.0,1.75,1940,4800,1.0,0,0,5,1030,910,1922,,"414 14th Ave, Seattle, WA 98122, USA",20140512T000000,414 14th Ave,Seattle,WA 98122,USA,98122
2014-05-12,368000.0,3.0,1.0,1280,9898,1.0,0,0,3,1280,0,1968,,"13222 NE 193rd Pl, Woodinville, WA 98072, USA",20140512T000000,13222 NE 193rd Pl,Woodinville,WA 98072,USA,98072
2014-05-12,947500.0,3.0,2.75,2980,27144,1.5,1,2,5,2180,800,1917,,"Indian Trail, Burien, WA 98166, USA",20140512T000000,Indian Trail,Burien,WA 98166,USA,98166
2014-05-12,156000.0,3.0,1.0,970,8580,1.0,0,0,3,970,0,1959,,"29621 18th Ave S, Federal Way, WA 98003, USA",20140512T000000,29621 18th Ave S,Federal Way,WA 98003,USA,98003
2014-05-12,610000.0,4.0,3.0,2110,5000,1.5,0,2,4,1640,470,1930,,"9319 45th Ave SW, Seattle, WA 98136, USA",20140512T000000,9319 45th Ave SW,Seattle,WA 98136,USA,98136
2014-05-12,420000.0,2.0,2.5,1480,1369,3.0,0,0,3,1480,0,2009,,"8107 165th Ave NE, Redmond, WA 98052, USA",20140512T000000,8107 165th Ave NE,Redmond,WA 98052,USA,98052
2014-05-12,192000.0,2.0,1.0,700,10540,1.0,0,0,3,700,0,1953,,"124 SW 185th St, Normandy Park, WA 98166, USA",20140512T000000,124 SW 185th St,Normandy Park,WA 98166,USA,98166
2014-05-12,910000.0,3.0,2.0,2700,6120,1.0,0,0,4,1350,1350,1962,,"124 NE 61st St, Seattle, WA 98115, USA",20140512T000000,124 NE 61st St,Seattle,WA 98115,USA,98115
2014-05-12,1300000.0,4.0,3.25,2330,9687,2.0,0,3,3,2330,0,1918,,"731 McGilvra Blvd E, Seattle, WA 98112, USA",20140512T000000,731 McGilvra Blvd E,Seattle,WA 98112,USA,98112
2014-05-12,1346400.0,5.0,1.75,3380,20021,1.0,0,0,4,1690,1690,1963,,"9640 NE 32nd St, Clyde Hill, WA 98004, USA",20140512T000000,9640 NE 32nd St,Clyde Hill,WA 98004,USA,98004
